"Max Jammer (April 13, 1915 – December 18, 2010), was an Israeli physicist and philosopher of physics."	2	[NATIONALITY]
Maxie McFarland died on 8 November 2013 and is buried at Arlington Cemetery.	3	[DATE_OF_DEATH]
"Mayor Emmanuel Maliksi of the Liberal Party narrowly won over ousted Mayor Homer Saquilayan while his running mate, Vice Mayor Mandy Ilano was reelected overwhelmingly."	3	[POLITICAL_AFFILIATION]
McGuigan is the CEO and founder of Cyclone Promotions.	3	[CEO, FOUNDED_BY]
"McIntosh was educated at Dunoon Grammar School, Argyll and Napier University, Edinburgh, and lives in London."	2	[PLACE_OF_RESIDENCE]
McKee enrolled at the University of North Carolina and played on the North Carolina football team from 1897 to 1898 as tackle.	3	[EDUCATED_AT]
"McKee was born and grew up in Raleigh, North Carolina, the son of Dr. James McKee and Mildred Sasser McKee."	3	[PLACE_OF_RESIDENCE]
"McMillen currently serves as CEO and President of LEAD1 Association, comprising of 129 of the premier college athletic programs in the country."	1	[CEO]
"Meanwhile, Maurice's youngest son, Mike Stone opened a furniture store in Hopedale, MA."	1	[CHILD_OF]
MedAssets revenue cycle business will continue to operate as a wholly-owned subsidiary of Pamplona Capital Management LLP.	2	[SUBSIDIARY_OF]
"Medical Coding offers medical coding, billing, and compliance needs.Founded in 2001, Medical Coding.Net is a wholly owned subsidiary of Provistas, Incorporated."	2	[SUBSIDIARY_OF]
"Mehmet Sabancı died of a heart attack on November 9, 2004 in a hotel room during a business trip in London at the age of only 41."	3	[DATE_OF_DEATH]
"Melinda Ann Gates (née French; born August 15, 1964) is an American businesswoman and philanthropist."	1	[NATIONALITY]
"Menzies Wealth Management is a subsidiary company of the Menzies Group, providing independent financial planning advice to both private and corporate clients."	1	[SUBSIDIARY_OF]
"Michael A. Miles (1940–2013) was an American marketer and businessman from Washington, D.C., who served as Chief executive of Kentucky Fried Chicken, Kraft Foods, and Philip Morris Companies, and as a director on the board of Time Warner, Sears Holdings Corporation, Dell Inc., AMR Corporation, and Citadel Broadcasting Corporation."	4	[NATIONALITY]
Michael Charles Stern (born 3 August 1942) is a British Conservative Party politician.	3	[POLITICAL_AFFILIATION]
"Michael John Michot, known as Mike Michot (born December 12, 1963), is a Republican former member of the Louisiana State Senate."	4	[DATE_OF_BIRTH]
"Michael Lantz (born April 6, 1908-April 1988) American sculptor and medalist."	3	[NATIONALITY]
"Michael Redding Pengilly (born 13 June 1950, in Kangaroo Island) is an Australian politician who took over from retiring sitting member and former Premier Dean Brown in the South Australian House of Assembly seat of Finniss at the 2006 election, representing the South Australian Division of the Liberal Party of Australia."	2	[POLITICAL_AFFILIATION]
"Michael Stone founded The Stone Furniture Company in Milford, MA and ran the business before passing it on to his son, Maurice Stone."	1	[CHILD_OF]
Michael Thomas Francis McGuire (born 3 May 1926) is a British Labour Party politician.	2	[POLITICAL_AFFILIATION, NATIONALITY]
"Michael also co-founded Spinway Inc. (acquired by Kmart Corporation), the fastest growing Internet Service Provider (ISP) in history, reaching eight million customers in just eight months."	1	[FOUNDED_BY]
"Michael co-founded and served on the board of directors for Address.com, a leading free email and Internet access service which reached more than 3.5 million users (acquired by WhitePages)."	1	[FOUNDED_BY, EMPLOYEE_OR_MEMBER_OF]
"Michael has also held engineering positions with GE Aerospace, NASA Jet Propulsion Laboratories, and served as consultant to Lockheed/Martin."	1	[EMPLOYEE_OR_MEMBER_OF]
"Michael is a full-time student in the Honors College at The University of Delaware, where he is pursuing a bachelor's degree."	4	[EDUCATED_AT]
"Michel Pierre Marie Mathieu (born 25 July 1944 in Montpellier, France, died 1 October 2010 in France) was a French senior civil servant."	3	[DATE_OF_DEATH]
Michie is the son of the biologist Dame Anne McLaren and computer scientist Donald Michie.	2	[CHILD_OF]
"Micklem was born in Oxford into a family steeped in nonconformist tradition, and was educated at Mill Hill School and New College, Oxford."	2	[EDUCATED_AT]
Microsoft chairman Bill Gates said in 1996 that for a long time that company had the highest-volume AT&T Unix license.	4	[EMPLOYEE_OR_MEMBER_OF]
"Mihajlo Obrenov aka miKKa is a Serbian musician, sound engineer, film director and record producer."	1	[NATIONALITY]
Mikael Ingemarsson Odenberg (born 14 December 1953 in Stockholm) is a Swedish politician of the Moderate Party.	4	[POLITICAL_AFFILIATION]
Mike Maine my father invisioned this place and with hard work we brought it to life.	2	[CHILD_OF]
"Mikhail Olegovich Yefremov (Russian: Михаи́л Оле́гович Ефре́мов; born November 10, 1963) is a Russian film and stage actor, Meritorious Artist of Russian Federation (1995)."	1	[NATIONALITY, DATE_OF_BIRTH]
Mikhail is the son of People's Artist of the USSR Oleg Yefremov and Sovremennik Theatre actress Alla Pokrovskaya (Boris Pokrovsky's daughter).	1	[CHILD_OF]
Milda Nixon lived at the residence until her death in 1981 at the age of 92.	1	[DATE_OF_DEATH]
"Mildred Muis (born 28 July 1968 in Amsterdam) is a former medley and freestyle swimmer from the Netherlands, who competed in two consequentive Summer Olympics for her native country, starting in 1988."	3	[PLACE_OF_BIRTH, DATE_OF_BIRTH]
"Milestone Aviation Group, a subsidiary of GE Capital Aviation Services (GECAS), is the first global aircraft operating lease company focused exclusively on the helicopter market."	4	[SUBSIDIARY_OF]
"Milne studied at Bishop Wordsworth's School in Salisbury and then at the Royal Academy of Music in London, where he now teaches, and later in Italy under Guido Agosti."	3	[EDUCATED_AT]
"Milnor is a distinguished professor at Stony Brook University and one of the four mathematicians to have won the Fields Medal, the Wolf Prize, and the Abel Prize (along with Pierre Deligne, Jean-Pierre Serre, and John G. Thompson)."	1	[EMPLOYEE_OR_MEMBER_OF]
"Milton Darrell Osteen (born February 14, 1943) is an American former professional baseball player for the Cincinnati Reds and the Oakland Athletics from 1965 to 1970."	2	[DATE_OF_BIRTH]
"Milton Neil Campbell (January 21, 1881 – November 11, 1965) was a Canadian politician."	4	[NATIONALITY]
"Miquette Giraudy (born 9 February 1953, Nice, France) is a keyboard player and vocalist, best known for her work in Gong and with her partner Steve Hillage."	3	[PLACE_OF_BIRTH]
Mircea Traian Sandu (born 22 October 1952 in Bucharest) is a retired Romanian footballer who is currently a member of the UEFA Executive Committee.	3	[PLACE_OF_BIRTH]
"Miriam Feirberg Ikar (Hebrew: מרים פיירברג איכר; born 11 July 1951) is the mayor of Netanya, a city in the Centre District of Israel."	2	[DATE_OF_BIRTH]
Mirko Tobias Schäfer is Assistant Professor for New Media & Digital Culture at Utrecht University and the project leader of the Utrecht Data School.	2	[EMPLOYEE_OR_MEMBER_OF]
"Mirko studied theater, film and media studies and communication studies at Vienna University (A) and digital culture at Utrecht University (NL)."	2	[EDUCATED_AT]
"Mission Network News was started in 1991 by World Concern, a ministry of Christa Ministries."	2	[DATE_FOUNDED]
"Mitch Eaglstein is the Founder, Chief Executive Officer and Director of FDCTech, Inc."	4	[CEO, FOUNDED_BY]
Mohamed Ali Riad (13 May 1927 – 14 August 1958) was an Egyptian fencer.	4	[NATIONALITY]
"Mohamed Kohail born 1985 (age 30–31) and Sultan Kohail born 1991 (age 24–25) were born in Saudi Arabia and lived there 16 years before moving to Montreal, Canada where they got citizenship and the family spent 6 years (2000–2006)."	4	[DATE_OF_BIRTH]
"Mohammed Ameur (born 1959, Debdou) is a Moroccan politician of the Socialist Union of Popular Forces."	1	[POLITICAL_AFFILIATION]
"Mohan holds a Masters Degree in Computer Science from the Florida Institute of Technology and a Masters Degree in Electrical Engineering from Bombay University, and attended Management Program at Stanford University."	1	[EDUCATED_AT]
"Mohan was the founder and founding CEO of BioImagene, a leader in Digital Pathology that was acquired by Roche in 2010 for $100M."	1	[FOUNDED_BY, EMPLOYEE_OR_MEMBER_OF]
"Mohd Ali from Arain(tribe) is one of the notable social worker/leader of kairana sub-district, And U.P. State President of Majlis Ahrar-E-Islam(INDIA),politically supporting Samajwadi Party."	3	[POLITICAL_AFFILIATION]
"Mole-Richardson, also known as Mole, is a stage lighting instrument and motion picture lighting manufacturing company originally based in Hollywood, California."	4	[HEADQUARTERS]
"Molly Alyse Wiggins grew up in Tennessee, under the watchful southern eyes of Lynne and David Wiggins."	2	[PLACE_OF_RESIDENCE]
Mom for my beautiful daughter Luna Vaneira Latif and A Wife for my soul mate IvanLatif...Life is wonderful :)	1	[CHILD_OF]
"Monroe David Donsker (October 17, 1924 – June 8, 1991) was an American mathematician and a professor of mathematics at New York University (NYU)."	4	[EMPLOYEE_OR_MEMBER_OF]
Monroe received his BFA (Bachelor of Fine Arts) from Washington University in St. Louis in 1995.	1	[EDUCATED_AT]
"Montalvo and his wife, Melissa, reside in Greenfield with their daughter, Kadyn."	3	[CHILD_OF, SPOUSE]
"Moon Hee (born July 16, 1947) is a South Korean actress active since 1965."	3	[DATE_OF_BIRTH]
"Moon Hee retired from the acting career when she married Jang Gang-jae, the vice president of Hankook Ilbo in November 1971 who later became the chair of the newspaper company."	3	[SPOUSE, EMPLOYEE_OR_MEMBER_OF]
"Morgan Stanley is an American multinational investment bank and financial services company headquartered at 1585 Broadway in the Morgan Stanley Building, Midtown Manhattan, New York City."	4	[HEADQUARTERS]
"Most Koli Christians live in Koliwadas, where their social lives are overseen by a patil and his karbaris, or councillors."	4	[PLACE_OF_RESIDENCE]
"Most of all, I am grateful to live in the Napa Valley, where I was born."	4	[PLACE_OF_BIRTH]
"Most recently moving to Canton Georgia, Massage Therapy has opened a door for me in the chiropractic world."	3	[PLACE_OF_RESIDENCE]
"Most recently, Mr. Magerman was the President and CEO of Quickie Manufacturing Corporation, the largest manufacturer of cleaning tools in North American and a wholly-owned subsidiary of Jarden Corporation."	1	[SUBSIDIARY_OF]
"Most recently, she was co-founder and president of Open Road Events, a full service event marketing agency which helped produce Harley’s 100th Anniversary Celebration, as well as RiverSplash and Bastille Days."	4	[FOUNDED_BY]
"Mr Ansari appointed as the Executive Director of Enviro-Hub Holdings Ltd (a public listed company in Singapore) in 2010 and also appointed as Director of its subsidiaries namely Cimelia Resource Recovery Pte Ltd (since 2004), Enviro-Power Pte Ltd (since 2008) and Greystone Global Services Pte Ltd (Subsidiary of HLS Electronics Pte Ltd, since 2011) and resigned from the group in December 2012 in order to build and promote his Shanaya Group Companies on his own."	2	[SUBSIDIARY_OF, EMPLOYEE_OR_MEMBER_OF]
"Mr Gibbs retired, but the Dandy brothers (who originally hailed from Peterborough) maintained the local connection by naming the newly-acquired business Gibbs & Dandy."	4	[PLACE_OF_BIRTH]
Mr. Bhattarai has also served the Government of Nepal as The Chief Executive (Member Secretary) of the Employment Promotion Commission (EPC) having directly appointed by the Prime Minister of Nepal.	4	[EMPLOYEE_OR_MEMBER_OF]
"Mr. Bhattarai has three decades of experience in this area having rendered expert advisory services to ADB, MSI, DFID, UNDP, SNV, ILO, Transparency International (TI) and FINNIDA on multiple occasions as Team Leader, Lead Researcher and Expert Advisor."	4	[EMPLOYEE_OR_MEMBER_OF]
"Mr. Dubois holds a Master’s degree in science and technology from Lille University in France, an engineering diploma, and is a graduate of the Lille University Business Management School."	2	[EDUCATED_AT]
"Mr. Dugan served in the US Navy during World War II as a Chief Petty Officer aboard the USS Memphis in the Southern Atlantic Theater and following the war attended Villanova University, graduating with a BS Degree in Economics in 1950."	3	[EDUCATED_AT]
Mr. Fréchette was President & CEO of Sabex at the time of the acquisition by Sandoz.	1	[CEO]
"Mr. Ghazanfar Ali Sanpal (resident of Moza Ranjit Kot) matriculated from the high school and later on received his MSc degree in Computer Science in 2003 from Quad-e-Azam University (QAU), Islamabad (Pakistan)."	4	[EDUCATED_AT]
Mr. Goldschmidt was the co-founder of Yozma and the core of its management team since inception in January 1993.	3	[DATE_FOUNDED, FOUNDED_BY]
Mr. Hernreich is retired and living in Paris.	2	[PLACE_OF_RESIDENCE]
"Mr. Lynch is a former Chairman of the New Jersey League of Community Bankers and served as a member of its Board of Governors for several years and also served on the Board of its subsidiary, the Thrift Institutions Community Investment Corp. (TICIC)."	1	[SUBSIDIARY_OF]
"Mr. Magerman is best known as the founder of Odyssey Golf, a company he started in 1990 and remained as President and CEO through the sale of the company to Callaway Golf in August 1997."	1	[CEO]
"Mr. Peterschmidt also is the owner of Peterschmidt Ventures, a private company in Saratoga, CA, that was established in 2005."	2	[DATE_FOUNDED]
Mr. Pew was a Partner at a thriving law firm prior to forming the Pew Law Center.	1	[FOUNDED_BY]
Mr. Rabša served as the Chief Finance Officer of Exigen Services Ltd. and JSC Latvijas Balzams.	4	[EMPLOYEE_OR_MEMBER_OF]
"Mr. Rae has also served as Vice President, Finance & Corporate Affairs at Active Pass Pharmaceuticals (Vancouver BC)."	3	[EMPLOYEE_OR_MEMBER_OF]
"Mr. Rae is President and CEO of iCo Therapeutics, Inc., an ocular development company he co-founded in 2005."	3	[CEO, FOUNDED_BY]
Mr. Reaud was chosen as the Most Distinguished Alumni of Texas Tech University Law School in 1998 and also chosen as the Most Distinguished Alumni of Lamar University in 2006.	1	[EDUCATED_AT]
"Mr. Rishi Khimji is a Director of the Board of the Company and is also a managing director at Ajit Khimji Group and its subsidiary Asha Enterprises LLC, a retail, projects and communication services conglomerate with wide-ranging services that extends from award winning retail and restaurants to advanced building, security and furniture solutions and even advertising and media services."	4	[SUBSIDIARY_OF]
"Mr. Robert Hernreich, (born 1945), is a previous owner of the Sacramento Kings of the National Basketball Association, the Texas Rangers of Major League Baseball, the Sacramento Monarchs of the WNBA, the Arizona Rattlers of the Arena Football League, and the Sacramento Knights of the World Indoor Soccer League."	2	[DATE_OF_BIRTH]
"Mr. Robert J. ""Bobby"" Faulkner, 72, of Union City died 6:00 a.m. Tuesday, November 18, 2014, at Jackson Madison County General Hospital."	1	[DATE_OF_DEATH]
Mr. Sisson also serves as an adjunct law professor teaching a disability law course at the Birmingham School of Law and is currently teaching a doctoral course in disability law and history at Auburn University.	1	[EMPLOYEE_OR_MEMBER_OF]
Mr. Sisson has been married to the former Victoria Franklin for 19 years.	1	[SPOUSE]
"Mr. Ward is President, Chief Executive Officer of Calloway's, and a member of the Board of Directors."	3	[CEO]
"Mr. Ward is a member of the Texas Nursery and Landscape Association, where he holds the highest level of certification, Texas Master Certified Nursery Professional."	3	[EMPLOYEE_OR_MEMBER_OF]
Mr. Wishnick came to this same meeting following a career in real estate development and as a founding director of nearby First Washington State Bank which was founded in 1989.	1	[DATE_FOUNDED, FOUNDED_BY]
Mrs Neli Capatina Verdes has been employed as Accountant by Radman Corporation SRL where she actually works.	3	[EMPLOYEE_OR_MEMBER_OF]
"Mrs. Braley was born in New Bedford, daughter of the late Thomas and Mary (Haggerty) Cummiskey, and resided in Acushnet for the past 55 years."	2	[PLACE_OF_RESIDENCE, PLACE_OF_BIRTH]
Mrs. Polasek is a San Antonio native and recently earned her Bachelor of Public Administration degree with a minor and certificate in Nonprofit Management from the University of Texas at San Antonio.	3	[PLACE_OF_BIRTH]
"Mrs. Touhey was born October 11, 1917, in Memphis, Missouri, the daughter of Frank A. and Maude Ethel Cox Medley."	2	[DATE_OF_BIRTH, PLACE_OF_BIRTH]
"Ms. Ryan and her husband, violinist William Polk, are founding members of the award-winning Minneapolis Quartet."	3	[SPOUSE]
"Mu'in ad-Din Unur al-Atabeki (died August 28, 1149) was the Turkish ruler of Damascus in the mid-12th century."	3	[NATIONALITY]
"Much of his work in the field resulted in a monographic and conservationist study of his native Bucharest, which was published by Iorga in 1910."	3	[PLACE_OF_BIRTH]
"Murdoch Maxwell MacOdrum (May 30, 1901 – August 1, 1955) was the second president of Carleton College (later Carleton University) in Ottawa, Ontario.Born in Nova Scotia, MacOdrum got his B.A. from Dalhousie University in 1923, his MA in 1925 from McGill and a PhD in English from the University of Edinburgh."	1	[DATE_OF_BIRTH]
"Murphy lives and works in Poughkeepsie, New York."	1	[PLACE_OF_RESIDENCE]
Murray has an MBA from Harvard Business School and an A.B. degree in mathematics and economics from Ohio Wesleyan University.	4	[EDUCATED_AT]
"Murto (SVP of Sales) departed Compaq in 1987, while Canion (President and CEO) and Harris (SVP of Engineering) left under a shakeup in 1991, which saw Eckhard Pfeiffer appointed President and CEO."	3	[CEO]
"My Husband Scott and I invite you to join us for lunch, dinner or of course...on your BIRTHDAY for a great Steak."	4	[SPOUSE]
"My Name Is Gregory Gray; I'm the husband Of Shawna Gray And The Father Of Noriya, Gregory."	2	[SPOUSE]
"My Son Adam lives here in Havasu and he has 3 kids,  Trysten,  Samuel and Alicia"	3	[PLACE_OF_RESIDENCE]
"My current role is Group CFO with Prozone SUP SAS a French Group providing sports performance analysis worldwide, including Prozone Sports based in the UK, and Amisco based in France, along with other subsidiary companies on every continent."	4	[SUBSIDIARY_OF]
My daughter Christi is the manager and my granddaughter is the assistant manger.	4	[CHILD_OF]
"My eldest son, Kevin lives in San Diego now and my middle child, also a son, Sean lives in Hayward and my daughter, the youngest, Colleen who is 31 is moving to Michagan."	3	[CHILD_OF, PLACE_OF_RESIDENCE]
My father Mike Maine Sr and me remodeled this place when I was sixteen.	2	[CHILD_OF]
"My father, Sid Albrecht returned to Harrison Radiator in Lockport, New York after serving in the Navy during WWII."	2	[CHILD_OF]
"My husband Don, who runs our Hamilton location and I have 2 children, Elise (9) and Austin (6)."	2	[CHILD_OF]
"My name is Chih-Chieh, Yang, and I have been studying at Academy of Art University since 2015, and My major is Web Design & New Media."	2	[EDUCATED_AT]
My name is Yollande Tchouapi Deacon a native Bantu from the Bamileke tribe of Cameroon in West Africa.	4	[PLACE_OF_BIRTH]
"My oldest son and his wife, Rachel are parents to 8 yr old B, 18 month old AM and 8 month old, D!!!!"	3	[CHILD_OF, SPOUSE]
"My passions and hobbies have followed me in every country I've lived in (France, Spain, England, and the US): Fashion, Brunch, Cinema, and Art in no particular order."	2	[PLACE_OF_RESIDENCE]
"My previous positions have included working as an Intern Library Assistant in Tullamore Central Library in Tullamore, Co."	4	[EMPLOYEE_OR_MEMBER_OF]
My wife Laura and I have been married over 28 years and are blessed with 2 children.	4	[SPOUSE]
My wife and myself moved from Seattle to Phoenix in 1996 and quickly realized that there was a need for quality Driving schools.	2	[PLACE_OF_RESIDENCE]
Myers served for 18 years on the Graduate School faculty at Penn State in Penn State’s nationally recognized Smeal College of Business.	3	[EDUCATED_AT]
"Myers then pursued postdoctoral studies at Princeton University (1934–1936) before becoming a professor for mathematics at the University of Michigan, where an award for outstanding students of mathematics has been named in his honor."	1	[EDUCATED_AT, EMPLOYEE_OR_MEMBER_OF]
"Myford Limited is a British machine tool manufacturer originally based in Beeston, Nottinghamshire in the United Kingdom and notable for its production of metalworking lathes."	3	[HEADQUARTERS]
"Myhailo Yosypovych Yadrenko (Ukrainian: Михайло Йосипович Ядренко) was born April 16, 1932, in the village of Drimailivka (Kulykivka district, Chernihiv region, Ukraine) and died September 28, 2004, in Kiev, Ukraine."	3	[DATE_OF_DEATH, PLACE_OF_BIRTH]
"Myles was elected Member of Parliament for Banffshire in 1979, gaining the seat from the Scottish National Party incumbent Hamish Watt."	2	[POLITICAL_AFFILIATION]
NFI is a team of highly experienced NRA Firearms Instructors headquartered in Redding (Shasta County) CA.	1	[HEADQUARTERS]
"NRT, a subsidiary of Realogy Corporation, operates Realogy company owned real estate brokerage offices under the world renowned brands of COLDWELL BANKER®, ERA®, SOTHEBY'S INTERNATIONAL REALTY®, and THE CORCORAN GROUP®."	4	[SUBSIDIARY_OF]
"Nahid Kalhori (Persian: ناهید کلهری, born July 20, 1986) is an Iranian jailed dissident, dissident blogger and student activist."	4	[NATIONALITY]
"Nanjing Jinling Opta Polymer Co.,ltd.(NJOP), established in 2001, is a high-tech enterprise invested by SINOPEC Jinling Petrol Chemical Co., LTD and Finland OPTATECH Co., specializing in the R&D, production and sales of modified polymers of thermoplastic elastomers."	2	[DATE_FOUNDED]
"Naseer was raised in Malé, the capital of Maldives, and attended Iskandar School and Majeediyya School."	1	[EDUCATED_AT, PLACE_OF_RESIDENCE]
"Natasa is the daughter of Nenad and Yovanka Manojlovic and she was born on November 6, 1985."	4	[CHILD_OF]
"Nathan Handwerker (June 14, 1892 – March 24, 1974) was a Jewish-American entrepreneur who immigrated from Eastern Europe, and who is known for founding the Nathan's Famous brand of restaurants specializing in hot dogs."	4	[DATE_OF_BIRTH]
National Foods was created by the Adelaide Steamship Company in 1991 by amalgamating several dairy and food related businesses with brand names and histories dating back to the 19th century.	2	[DATE_FOUNDED]
Navios was created in 1954 by US Steel to transport iron ore to the US and Europe.	2	[DATE_FOUNDED]
"Naziha Salim (Arabic: نزيهة سليم, 1927–15 February 2008) was an Iraqi artist and painter, described by the country's president, Jalal Talabani, as ""the first Iraqi woman who anchored the pillars of Iraqi contemporary art."	1	[NATIONALITY]
Naziha Salim was born into a family of Iraqi artists living in Turkey.	1	[NATIONALITY]
"Neil Nightingale (born 6 February 1960) is the creative director of BBC Earth, BBC Worldwide's global brand for all BBC natural history content."	2	[DATE_OF_BIRTH]
"Nermin Gözukirmizi, scientific advisor and professor in Istanbul University, was born on June 18, 1951 in İzmit, Turkey."	1	[DATE_OF_BIRTH]
Neville Hiscock (27 March 1951 – 13 February 1983) was a New Zealand motorcycle racer in the 1970s and 1980s.	4	[DATE_OF_BIRTH]
"New Bedford – Hilary (Cummiskey) Braley, 90, of Acushnet died suddenly April 25, 2005 at St. Luke’s Hospital."	2	[DATE_OF_DEATH]
"News Corporation (officially referred to as New News Corp; trading as News Corp) is an American multinational mass media company, formed as a spin-off of the former News Corporation (as founded by Rupert Murdoch in 1979) focusing on newspapers and publishing."	4	[FOUNDED_BY]
Next year he entered Moscow Theological Academy which he finished in 1963.	1	[EDUCATED_AT]
"Ngeri Benebo, MFR (born 11 May 1955) is a Nigerian medical doctor and public health specialist."	3	[NATIONALITY]
"Nicole Shiner grew up in Harrisburg, PA where she fell in love with all things film via her love for acting."	1	[PLACE_OF_RESIDENCE]
"Nicole Solomon was born and raised in Wilmette, Illinois, just 20 minutes North of Chicago."	4	[PLACE_OF_RESIDENCE, PLACE_OF_BIRTH]
"Nik Muhammad Farith Adruce bin Nik Adelin, professionally known as Nik Adruce (born 30 September 1994 in Bangsar, Kuala Lumpur, Malaysia) is a Malaysian TV host and actor."	3	[DATE_OF_BIRTH, PLACE_OF_BIRTH]
"Nikolaus ""Klaus"" Barbie (25 October 1913 – 23 September 1991) was an SS-Hauptsturmführer (rank equivalent to army captain) and Gestapo member."	1	[EMPLOYEE_OR_MEMBER_OF]
"Nina Pope (born 1967) is an artist that works with public art, installation, film making, and internet publishing that lives and works in London."	1	[PLACE_OF_RESIDENCE, DATE_OF_BIRTH]
"Nippon Express USA, INC, was established 1962 as a subsidiary of Nippon Express Company Ltd. and is currently operating in 54 locations in USA, with offices in Canada and Mexico."	3	[DATE_FOUNDED, SUBSIDIARY_OF]
"Nobuo Nashiro (名城 信男, born October 12, 1981 in Nara, Japan) is a professional boxer in the Super flyweight (115 lb) division as well as the WBA super flyweight champion."	1	[DATE_OF_BIRTH, PLACE_OF_BIRTH]
"Nootcharin Sukkhongdumnoen (Thai: นุชจรินทร์ สุขคงดำเนิน; born February 10, 1978 in Bangkok) is a Thai taekwondo practitioner, who competed in the women's featherweight category."	3	[DATE_OF_BIRTH, PLACE_OF_BIRTH]
"Nora Lustig (born January 13, 1951 in Buenos Aires, Argentina) is the Samuel Z. Stone Professor of Latin American Economics in the Department of Economics at Tulane University and a non-resident Fellow at the Center for Global Development and the Inter-American Dialogue."	4	[EMPLOYEE_OR_MEMBER_OF, PLACE_OF_BIRTH, DATE_OF_BIRTH]
"Nora Lustig was born and raised in Buenos Aires, Argentina and has spent most of her adult life in the United States and Mexico."	4	[PLACE_OF_RESIDENCE]
"Norma Alvares is an Indian social worker, environmental activist, lawyer and a founding member of Goa Foundation, an environmental action group."	1	[FOUNDED_BY]
Norman Ernest Jacob (9 July 1901 – 12 March 1970) was a Welsh cricketer.	3	[DATE_OF_BIRTH]
"Northport Capital, a subsidiary of Resource America, provides middle market loans in the United States."	1	[SUBSIDIARY_OF]
"Norton Lewis Lichtenwalner (June 1, 1889 – May 3, 1960) was a Democratic member of the U.S. House of Representatives from Pennsylvania."	4	[POLITICAL_AFFILIATION]
"Norwegian Cruise Line is a subsidiary of Norwegian Cruise Line Holdings Ltd, an American-Bermudian company operating cruise ships, headquartered in unincorporated Miami-Dade County, Florida."	2	[HEADQUARTERS, SUBSIDIARY_OF]
Novatex Limited is a subsidiary of Gatron (Industries) Ltd-(Gatro-nova Group).	4	[SUBSIDIARY_OF]
"Now I am working at LankaBangla Finance Limited, Barisal Branch as Head of Branch."	2	[EMPLOYEE_OR_MEMBER_OF]
"Now part of Mercedes-Benz's corporate art collection, Cars was unfinished at the time of Warhol's death in 1987."	4	[DATE_OF_DEATH]
"Nyrere Anthony Okpara ""Tony"" Kelly (born 14 February 1966) is a former English footballer who played as a winger."	4	[DATE_OF_BIRTH]
O'Connor is a member of the Australian Labor Party and was the Minister for Employment and the Minister for Skills and Training in the Second Rudd Ministry; having previously served in a range of ministerial portfolios in the First Rudd Ministry and the First and Second Gillard ministries.	3	[POLITICAL_AFFILIATION]
"OFS Management is headquartered in Chicago, IL, and has offices in New York, NY and Los Angeles, CA."	2	[HEADQUARTERS]
"Occasional verses by Arthur fforde were published later in his life, until his death in 1985."	4	[DATE_OF_DEATH]
"Of Armenian descent, he was the founder and first president of the Armenian Academy of Sciences (1943–47)."	4	[FOUNDED_BY, DATE_FOUNDED, EMPLOYEE_OR_MEMBER_OF]
"Of Gaselee's three daughters (Ursula, Julitta and Stephana), two are still alive, whilst Julitta died in December 2012."	4	[DATE_OF_DEATH]
"Offaly for a period of two months during the summer of 2013 as well as working as an invigilator at the University College Dublin examinations in the RDS and St. Vincent's University Hospital in May 2014 while I worked as a volunteer with the Offaly Historical and Archaeological Society in Tullamore, Co."	4	[EMPLOYEE_OR_MEMBER_OF]
"Okoye was born in London, and later moved to live in Lagos, Nigeria with her family."	3	[PLACE_OF_RESIDENCE, PLACE_OF_BIRTH]
Ola Solberg (4 March 1886–1977) was a Norwegian newspaper editor and politician for the Labour Party.	2	[NATIONALITY]
Olaug Vervik Bollestad (born 4 November 1961) is a Norwegian nurse and politician for the Christian Democratic Party.	4	[POLITICAL_AFFILIATION]
Olav Terje Bergo (born 8 October 1946) is a Norwegian former newspaper editor.	4	[NATIONALITY]
Ole Klemet J. Sara (28 May 1936 – 29 April 2013) was a Norwegian politician for the Labour Party.	4	[POLITICAL_AFFILIATION]
"Oleksandr Nad' (Ukrainian: Олександр Арпадович Надь, Hungarian: Sándor Árpád Nagy) (born 2 September 1985 in Uzhhorod, Ukrainian SSR, Soviet Union) is a Ukrainian footballer of Hungarian ethnicity who currently plays for NB I club Budapest Honvéd."	3	[NATIONALITY, PLACE_OF_BIRTH]
"Oleksiy Oleksiyovych Skrypnyk (Ukrainian: Олексій Олексійович Скрипник, born 8 March 1964 in Lviv) is a Ukrainian politician."	4	[NATIONALITY]
Oliver Luke (1574–1648) was an English politician who sat in the House of Commons of England from 1614 to 1648.	4	[DATE_OF_BIRTH]
"Olivia did not participate in any agriculture courses or FFA activities in high school, but attending Cal Poly for a degree in Animal Science was almost a ""no brainer"", as she has always had an interest in learning about various animal species."	4	[EDUCATED_AT]
"Olivia is a current student enrolled at California Polytechnic State University in San Luis Obispo, CA."	4	[EDUCATED_AT]
"Olivier Brandicourt (born 13 February 1956 in Casablanca) is a French business executive and physician, and the current chief executive officer of Sanofi."	2	[CEO]
"On 1 January 1795 he married firstly Elizabeth Harrod, of Exeter, and in 1813 they were divorced by an Act of Parliament."	2	[SPOUSE]
"On 1 March 2015, after being chief brand officer of McDonald's and its former head in the UK and northern Europe, he became CEO, succeeding Don Thompson, who stepped down on 28 January 2015."	2	[CEO]
"On 16 May 1987, in Oakville (near Toronto), Hermann married Deborah Cully (born 2 December 1961, in Belfast), daughter of Robert and Myrna Ruth Cully."	4	[CHILD_OF]
