text,label
"Offaly for a period of two months during the summer of 2013 as well as working as an invigilator at the University College Dublin examinations in the RDS and St. Vincent's University Hospital in May 2014 while I worked as a volunteer with the Offaly Historical and Archaeological Society in Tullamore, Co.",['EMPLOYEE_OR_MEMBER_OF']
He was a president of Yamaguchi University (1996-2002).,['EMPLOYEE_OR_MEMBER_OF']
FERMA was established in 1974 and brings together 22 national risk management associations in 20 European countries.,['DATE_FOUNDED']
"Howard Storm (born October 26, 1946) is an American Christian minister, writer, and painter.","['NATIONALITY', 'DATE_OF_BIRTH', 'AUTHOR']"
United Online is also the parent of Juno Online Services and BlueLight Internet Services.,['SUBSIDIARY_OF']
"Born in Perry, Iowa, Clarke and his family moved to Mercer Island, Washington when he was young.","['PLACE_OF_RESIDENCE', 'PLACE_OF_BIRTH']"
"Amado Rigoberto Morales (born July 22, 1947) is a retired male javelin thrower from Puerto Rico, who competed for his native country during the 1970s and the 1980s.",['DATE_OF_BIRTH']
SpArc Philadelphia is the non-profit parent organization of The Arc of Philadelphia and SpArc Services benefiting people with disabilities.,['SUBSIDIARY_OF']
"Lorna Dunkley (born 23 February 1972 in Cirencester) is an English newsreader, television presenter and journalist.",['PLACE_OF_BIRTH']
"Born and raised in Crested Butte, Colorado, she befriended Lauren Conrad in 2005.",['PLACE_OF_RESIDENCE']
"Jacob Weisberg (born 1964) is an American political journalist, serving as editor-in-chief of Slate Group, a division of Graham Holdings Company.",['NATIONALITY']
"Various wrestlers have worked for IWA East Coast including WWE's Dean Ambrose, Kassius Ohno and Claudio Castagnoli.",['EMPLOYEE_OR_MEMBER_OF']
Stephen was born and raised in NYC and started making pizza in his teens.,['PLACE_OF_BIRTH']
"Our regulated utility subsidiaries include Michigan Gas Utilities, Minnesota Energy Resources, Peoples Gas, North Shore Gas, We Energies and Wisconsin Public Service.",['SUBSIDIARY_OF']
Eccles also served as a Labour Party member of Manchester City Council.,['POLITICAL_AFFILIATION']
"Heraclio Lopez, 87, passed away on April 23, 2016 in Brigham City, Utah.",['DATE_OF_DEATH']
"Norton Lewis Lichtenwalner (June 1, 1889 – May 3, 1960) was a Democratic member of the U.S. House of Representatives from Pennsylvania.",['POLITICAL_AFFILIATION']
"Allan Maurice Ludlam, age 66, died on Thursday, April 3, 2014 at Peninsula Regional Medical Center in Salisbury.",['DATE_OF_DEATH']
"She died in Porto in 1922, at fifty-five years old.","['DATE_OF_DEATH', 'PLACE_OF_DEATH']"
"Dana Telsey (born 1962 (age 53–54) in New York City, New York) is the CEO and Chief Research Officer of Telsey Advisory Group.",['CEO']
"Carmine Zoccali is an Italian nephrologist associated clinical investigator with the Institute of Clinical Physiology of Pisa, National Research Center (IFC-CNR) at the Reggio Calabria Unit, Italy.",['NATIONALITY']
"Sir Lionel Frederick Heald, QC, PC (7 August 1897 – 8 November 1981) was a British barrister and Conservative Party politician.",['POLITICAL_AFFILIATION']
"Through its banking parent (Merchants Bank of Indiana), PR Mortgage can offer floating and fixed rate interim construction and acquisition/rehab loans.",['SUBSIDIARY_OF']
"Emilia Telese (born in Sarno, Italy,1973) is an Italian artist whose practice includes performance, visual, site-specific and video art, interactive and body-responsive technology, installation, literature and public art.",['NATIONALITY']
"Originally from Wisconsin, I love sports and outdoor activities, Do-It-Yourself (DIY) projects, and traveling.",['PLACE_OF_BIRTH']
"Alan Mauritz Swanson (born Chicago, Illinois 29 October 1941) is an American composer and academic who lives in the Netherlands.",['DATE_OF_BIRTH']
"I packed everything up and moved over a thousand miles to the north, back to Vermont where I grew up.",['PLACE_OF_RESIDENCE']
"Jake Steinfeld (born February 21, 1958) is an American actor, fitness specialist and entrepreneur in the fitness training industry.",['NATIONALITY']
Since 1992 he is a Professor emeritus and a writer.,['AUTHOR']
"Milton Neil Campbell (January 21, 1881 – November 11, 1965) was a Canadian politician.",['NATIONALITY']
"Hitachi Automotive Systems Americas, Inc., a subsidiary of Hitachi America, Ltd., manufactures, remanufactures and markets a wide range of automotive systems including engine management systems, electric power train systems, drive control systems and car information systems for all major automotive original equipment manufacturers worldwide.",['SUBSIDIARY_OF']
"In 1863 it was purchased by Simon Cameron, Lincoln's first Secretary of War and later Ambassador to Russia, who transformed the Georgian house into a stylish Victorian mansion and lived there until his death in 1889.",['DATE_OF_DEATH']
"Willem van Oort is founder of Gaming in Holland, the largest community for the industry in the Netherlands.",['FOUNDED_BY']
"Created by Farzad Azad, Java Jazz expanded from a coffee shop to include a full-service restaurant and bar.",['FOUNDED_BY']
"Joseph Fernand Leon Rochefort (born May 4, 1939 in Cap-de-la-Madeleine, Quebec) is a retired Canadian professional ice hockey centreman who spent 15 seasons in the National Hockey League playing for seven clubs.","['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
"In 1964 she joined the faculty of California State University, Northridge.",['EMPLOYEE_OR_MEMBER_OF']
William Mikkelsen (25 October 1901 – 13 December 1962) was a Norwegian politician for the Labour Party.,['POLITICAL_AFFILIATION']
Coyote is a subsidiary of UPS.,['SUBSIDIARY_OF']
"In January of 2004, Tiffini came to her Husband, Nik, and her Mom, Brogan, with an idea of creating a cupcake only bakery!",['SPOUSE']
"Lockton Companies is located in St. Louis, and it has additional offices throughout the United States.",['HEADQUARTERS']
He was also a professor of astrophysics at Princeton University.,['EMPLOYEE_OR_MEMBER_OF']
"AUC Ventures, an Indian based Software Development Company headquartered in Chennai, is ideally suited to provide better personalized web solutions to keep its clients contemporary.",['HEADQUARTERS']
"Dr. Ketabchi (DRK) has been a university professor for 20 years and a high tech executive (CEO, Chief Strategist, Chief Product Officer) in start up, public and private high tech companies for 18 years before founding Worlds Yoga Inc.",['FOUNDED_BY']
He was killed near Gorno Karadjovo during a battle with an Irish division.,['PLACE_OF_DEATH']
"His funeral was delayed until 13 January for the arrival of his son, Maurice, who lived in Tunis and was held at the Eglise Saint Thomas d'Aquin, Paris.",['PLACE_OF_RESIDENCE']
"In 2010 that team moved to Pittsfield, Massachusetts, and became the Pittsfield Colonials.",['HEADQUARTERS']
Worked at the Candyman since the 80's Rand and his Wife Cindy acquired the store in 2008 after long time owner passed.,['SPOUSE']
"A native of Plainville, Connecticut, he is a 1975 graduate of the Paier School of Art.",['PLACE_OF_BIRTH']
"In the 2007 elections, he was place second on the list of Kirchner's Front for Victory slate of candidates for national deputies for the Province of Buenos Aires.",['POLITICAL_AFFILIATION']
"In the year of grace 1725, Louis XV got married Marie Leszczynska, daughter of King Stanislas of Poland.",['CHILD_OF']
"Herb's son Tim Gilbert worked with him from the age of 10 and took over the construction end of the business in 1981, and subsequently the retail end of the business in 1993.",['CHILD_OF']
"In 1867, he started a charity organisation which is now called Spurgeon's and works globally.",['DATE_FOUNDED']
Adarnase was the oldest son of the Georgian presiding prince Ashot I and inherited all the lands west to the Arsiani Range with the exception of Shavsheti and Lower Tao (now in Turkey).,['CHILD_OF']
"She eventually settled in Springfield, Massachusetts in 1916 where she taught at Springfield College.",['PLACE_OF_RESIDENCE']
"Dr Foltz was excited to return to the NorthWest after his medical training, having been born and raised in Portland, Oregon.","['PLACE_OF_RESIDENCE', 'PLACE_OF_BIRTH']"
"Christine is a former futurist (sort of like being a historian in reverse), author, speech writer, trainer, and strategic planner.",['AUTHOR']
"After serving as a guest conductor of major symphony orchestras in the USA and abroad, Henry Lewis moved to Newark, New Jersey, where in 1968 he became conductor and music director of the New Jersey Symphony Orchestra, a small community ensemble.",['PLACE_OF_RESIDENCE']
"Dr. Risa Lavizzo-Mourey (born 1954) is the President and CEO of the Robert Wood Johnson Foundation, One of America's largest philanthropic organizations devoted to health and health care.",['CEO']
"Gulf Film is the leading film distributor in the Middle East and parent company to Novo Cinemas (formerly Grand Cinemas), the region's largest chain of cinemas.",['SUBSIDIARY_OF']
"The Singapore Cancer Society (SCS) was founded in 1964, registered as a society in 1984 and has IPC (Institution of Public Character) status as a charity since ...1995.",['DATE_FOUNDED']
"PAS is an indirect, wholly-owned subsidiary of Guardian.",['SUBSIDIARY_OF']
She received her master’s degree in School Psychology from the University of Wisconsin-River Falls.,['EDUCATED_AT']
"The ward returns three councillors every four years to Borough Council and at the last election, held on 22 May 2014 Michael Desmond, Anna-Joy Rickard and Rick Muir, all Labour Party candidates, were returned.",['POLITICAL_AFFILIATION']
"David Burton Wake (born June 8, 1936, Webster, South Dakota) is emeritus professor of integrative biology and former Director and curator of herpetology of the Museum of Vertebrate Zoology at the University of California, Berkeley.",['DATE_OF_BIRTH']
He was the Edgar Pierce Professor of Psychology at Harvard University from 1958 until his retirement in 1974.,['EMPLOYEE_OR_MEMBER_OF']
"Mole-Richardson, also known as Mole, is a stage lighting instrument and motion picture lighting manufacturing company originally based in Hollywood, California.",['HEADQUARTERS']
"ADB is currently a wholly owned subsidiary of KBC Bank, however, European Competition Commission directed KBC to divest the bank as part of the terms of the Belgian government's bail-out of KBC.",['SUBSIDIARY_OF']
"Cashmore was later divorced from his wife, who moved to Scotland with their eldest son, Donald.",['SPOUSE']
Hollywood-based Spinning Owls Productions LLC was established in 2011 by mother-daughter team Dorothy O. Wise and J. Zakira Wise.,['FOUNDED_BY']
Hawthorne served in the California Senate and was a member of the Whig Party and later the Democratic Party.,['POLITICAL_AFFILIATION']
"Studio Biederer was a French atelier for photography in the time of Art déco by the brothers Jacques Biederer (born 1887; died c. 1942) and Charles Biederer (born 1892; died c. 1942) from Moravská Ostrava, today Czech Republic.",['DATE_OF_DEATH']
"He died in San Diego County, California in 1994.","['DATE_OF_DEATH', 'PLACE_OF_DEATH']"
"Ernst Julius Remak (26 May 1849, Berlin – 24 May 1911, Wiesbaden) was a German neurologist who was the son of famed neurologist Robert Remak (1815-1865) and the father of the mathematician Robert Remak (1888-1942).",['NATIONALITY']
"Brought up in Poland she graduated from Warsaw University and finally emigrated to Australia in 1972, where she has lived until now.",['PLACE_OF_RESIDENCE']
"My Husband Scott and I invite you to join us for lunch, dinner or of course...on your BIRTHDAY for a great Steak.",['SPOUSE']
"Eccles was born in Heaton Moor and grew up in Chorlton, then studied at the University of Manchester.",['PLACE_OF_RESIDENCE']
She was born in Udine and lives in Rome and Venezia.,['PLACE_OF_RESIDENCE']
"Richard Franklin Bass is an American mathematician, the Board of Trustees Distinguished Professor of Mathematics at the University of Connecticut.",['EMPLOYEE_OR_MEMBER_OF']
"Previously, in Singapore and Hong Kong, it was known as ""Yaohan Best"", when it started operations there in 1985.",['DATE_FOUNDED']
"TRAINING OFFICERS CONSORTIUM is a government administration company based out of Calle Laguna del Marquesado Nª 19, Nave 16 Edificio Adriana 1ª Planta, Polígono Industrial La Resina (Villaverde), Madrid, Community of Madrid, Spain.",['HEADQUARTERS']
Mikael Ingemarsson Odenberg (born 14 December 1953 in Stockholm) is a Swedish politician of the Moderate Party.,['POLITICAL_AFFILIATION']
"Stephen A. Love (born on May 19, 1950 in Crawfordsville, Indiana) is a professional musician, lead singer, songwriter, producer, entertainment business promoter, CEO of the James Allen Promotions and Blue Jeans Music BMI.","['CEO', 'PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
"After the war, from 1946 to 1960, he was the CEO of Oslo Bygge- og Sparelag.",['CEO']
"Vladyslav Mykulyak (Ukrainian: Владислав Степанович Микуляк; born 30 August 1984 in Ukrainian SSR, Soviet Union) is a professional Ukrainian footballer who currently plays for Várda SE.",['NATIONALITY']
She is married to the novelist Darin Strauss.,['SPOUSE']
"Dr. Jack Hughston founded Hughston Clinic in 1949 to practice general orthopaedics, he already had an abiding concern for athletes, especially student athletes and the damage sports injuries could have on their musculoskeletal system.",['DATE_FOUNDED']
"ACS was originally located on Kemper Street in historic downtown Lynchburg, Virginia.",['HEADQUARTERS']
"Maurice Bellonte (Méru, Oise, 25 October 1896 – Paris, 14 January 1983) was a French aviator who set flight distance records.",['NATIONALITY']
"Aggreko plc is listed on the London Stock Exchange (AGK.L), is a member of the FTSE-100 index, and is headquartered in Scotland.",['HEADQUARTERS']
"Shumaker has authored or co-authored numerous scientific publications, books, and articles for the popular press.",['AUTHOR']
"The daughter of a playwright, Umeh-Akamune, a graduate of the University of Benin with a degree in Theatre Arts, was crowned Most Beautiful Girl in Nigeria (MBGN) 1990 in December 1989, and would participate in Miss Universe, Miss Intercontinental, and Miss World, where she won the Miss Personality award.",['CHILD_OF']
"Michael is a full-time student in the Honors College at The University of Delaware, where he is pursuing a bachelor's degree.",['EDUCATED_AT']
"Previously, she was married to Tao Ruspoli on 16 January 2003 but their married relationship couldn’t last for long and they got divorced on 29 September 2011.",['SPOUSE']
Keki Mistry also known as Keki M Mistry is the Vice Chairman and CEO of Housing Development Finance Corporation (HDFC).,['CEO']
"He was married to cultural worker Kathrine Bugge (née Hanssen, 1877–1951) from December 1922.",['SPOUSE']
Princess Antonia of Luxembourg (Antoinette Roberte Sophie Wilhelmine; 7 October 1899 – 31 July 1954) was a member of the Luxembourgish House of Nassau-Weilburg and the last Crown Princess of Bavaria as the wife of Crown Prince Rupprecht.,['SPOUSE']
Furth emigrated to the United States in 1941.,['PLACE_OF_RESIDENCE']
Adrian Hanauer is an American businessman and majority owner of Seattle Sounders FC.,['NATIONALITY']
"Since its founding in 1993 the organization has raised an estimated $1 billion and has helped over 95,000 students complete high school and/or attend university.",['DATE_FOUNDED']
"In 1953, Harold moved to Ames to take up a position in Traffic and Safety.",['PLACE_OF_RESIDENCE']
"Garth C. Thomas (born November 26, 1963) is a former American football guard who played one season with the Seattle Seahawks of the National Football League.",['DATE_OF_BIRTH']
"After living in New Orleans—where he met and married Elizabeth Hibbard in 1839—and St. Louis, he came to Oregon and bought the Turner donation land claim in Polk County for $100.","['PLACE_OF_RESIDENCE', 'SPOUSE']"
"Geiger died in Potsdam, Germany a few months after World War II ended.",['PLACE_OF_DEATH']
"In 1973, he married Dora and they shared 32 happy years in Red Lake, Ontario and Morris, Manitoba.",['SPOUSE']
"He died in Vienna in poverty, and was buried in a grave of honour in Vienna's Zentralfriedhof.",['PLACE_OF_DEATH']
"The station is owned by the NBC Owned Television Stations subsidiary of the NBCUniversal division of Comcast, as part of a duopoly with Corona-licensed Telemundo owned-and-operated station KVEA (channel 52).",['SUBSIDIARY_OF']
"Sergio Vento (born May 30, 1938) is an Italian diplomat, former Permanent Representative of Italy to the United Nations and Italian Ambassador to the United States.",['DATE_OF_BIRTH']
"FAWCETT, Walter Lyell (1896-1976), son of Robert William Fawcett, was born at Forest, Ont.",['PLACE_OF_BIRTH']
"The team plays its home games at the Toyota Center, located in downtown Houston.",['HEADQUARTERS']
They performed Doors material exclusively until the death of Manzarek in 2013.,['DATE_OF_DEATH']
"Marinello stepped down from her role of President and CEO of Ceridian Corporation on Monday, 25 January 2010.",['CEO']
"He is the author of numerous works on education, political science, and history.",['AUTHOR']
"The Southwestern Athletic Conference (SWAC) is a collegiate athletic conference headquartered in Birmingham, Alabama, which is made up of historically black universities in the Southern United States.",['HEADQUARTERS']
"He died in Cleveland on October 5, 1887, and was interred at Erie Street Cemetery.","['DATE_OF_DEATH', 'PLACE_OF_DEATH']"
"Since 2009, Georges Kern has also been responsible for the Baume & Mercier brand and, in October 2010, took over as CEO of Roger Dubuis.",['CEO']
"Dartmouth College was established in 1769 by Eleazar Wheelock, a Congregational minister.","['FOUNDED_BY', 'DATE_FOUNDED']"
"Thomas ""Tom"" Kalinske (born July 17, 1944) is an American businessman, best known as having worked for Mattel 1972-87, reviving the Barbie & Hot Wheels Brands, launching Master of the Universe, then being promoted to CEO of [Mattel] from 1985 to 1987.",['CEO']
"Roomer was founded by Ben Froumine and Gon Ben David, and is backed by the BRM Group, with directors Eran Barkat and Yael Reznick Cramer of BRM Hi-Tech and Uri Levine, co-founder of Waze.",['FOUNDED_BY']
"Victor Mikhailovich Remsha (born October 19, 1970 in the city of Krasnoyarsk) is a Russian businessman, known for being the founder and chairman of the board of Finam Investment Holding, a large Russian investment holding.",['NATIONALITY']
"Born near Foča, she attended school and medical college in Sarajevo after which she moved to Travnik.",['PLACE_OF_RESIDENCE']
Gameforge employs a staff of over 500 and was founded by its Chief Executive Officer Alexander Rösner and former CEO Klaas Kersting in 2003.,['CEO']
"Pride Bristol organised its first events when it was founded in 2010, including Bristol's first ever LGBT pride parade, showing the London Lesbian and Gay Film Festival at The Watershed, a show at The Bristol Hippodrome, a one-off performance by Rhona Cameron at Metropolis, and literary reviews by Stella Duffy and Paul Burston at The Arnolfini.",['DATE_FOUNDED']
"Born in Connellsville, Pennsylvania, Davidson moved with his family to Beaver County, Pennsylvania.",['PLACE_OF_RESIDENCE']
"It is one of Canada's largest corporations and has been the parent company in the Bell Canada corporate group since its creation in 1983 when Bell Canada, Northern Telecom, and other related companies all became subsidiaries of BCE.",['SUBSIDIARY_OF']
It is a wholly owned subsidiary of Northumbrian Water Group.,['SUBSIDIARY_OF']
"Caitlin Womble, Marina Director Caitlin was born and raised in a small town in North Carolina.",['PLACE_OF_BIRTH']
Alfredo Rocco (born 9 September 1875 in Naples – died 28 August 1935) was an Italian politician and jurist.,['DATE_OF_DEATH']
"Darlene Johnson was born on November 16, 1935 in Australia as Darlene Fraser Johnson.",['DATE_OF_BIRTH']
"In cryptography, the International Data Encryption Algorithm (IDEA), originally called Improved Proposed Encryption Standard (IPES), is a symmetric-key block cipher designed by James Massey of ETH Zurich and Xuejia Lai and was first described in 1991.",['EMPLOYEE_OR_MEMBER_OF']
Zinovy Reichstein (born 1961) is a Russian-born American mathematician.,['NATIONALITY']
"Foundation Medicine, Inc. is a public American company based in Cambridge, Massachusetts which develops, manufactures and sells genomic analysis diagnostics for solid and circulating cancers.",['HEADQUARTERS']
"The headquarters of Turner's properties are located in both the CNN Center in Downtown Atlanta and the Turner Broadcasting campus off Techwood Drive in Midtown Atlanta, which also houses Turner Studios.",['HEADQUARTERS']
"She was originally recruited to CC&N in 2005 and became President in November of 2008, CEO in January of 2011 and Chairman in January of 2013.",['CEO']
"A former Republican, Parkinson is currently a member of the Democratic Party.",['POLITICAL_AFFILIATION']
"Teodor Shanin OBE, born 1930 in Vilnius, Lithuania (then in possession of Polish Republic) is a British sociologist who was for many years a Professor of Sociology at the University of Manchester.",['DATE_OF_BIRTH']
"After graduating with a degree in Studio Art and photography from Connecticut College, I moved to San Francisco to work for a well respected wedding and commercial photographer.",['PLACE_OF_RESIDENCE']
"Jan-Henrik Fredriksen (born 2 October 1956 in Kragerø, Telemark) is a Norwegian politician representing the Progress Party (FRP).",['POLITICAL_AFFILIATION']
"Hassan Ghalibaf Asl (Persian: حسن قالیباف اصل, was born 1969 in Maragheh, East Azerbaijan) is an Iranian academic, Jurist, scholar and CEO of Tehran Stock Exchange.","['CEO', 'NATIONALITY', 'DATE_OF_BIRTH']"
"Henry John Cockayne-Cust, JP, DL (10 October 1861 – 2 March 1917) was an English politician and editor who served as a Member of Parliament (MP) for the Unionist Party.",['POLITICAL_AFFILIATION']
Zhor El Kamch (Arabic: زهور الكمش) (born 15 March 1973 in Tiflet) is a Moroccan female long-distance runner who competes in distance from 3000 metres up to the marathon.,['DATE_OF_BIRTH']
"On the death of Lucius Cornelius Cinna, in 84 BC, he married his wife Annia, and in the following year, 83, was appointed quaestor to the consul Lucius Cornelius Scipio.",['SPOUSE']
"Read about how The Medical Center and our parent corporation, Commonwealth Health Corporation, are giving back in our Report to the Community.",['SUBSIDIARY_OF']
She married Paris Commune veteran Charles Longuet on 2 October 1872.,['SPOUSE']
"He was a professor of Waseda University, coach of the Japan national rugby union team and Waseda University Rugby Football Club.",['EMPLOYEE_OR_MEMBER_OF']
"Heinrich Hitler (nickname Heinz; 14 March 1920 – 21 February 1942) was the son of Alois Hitler, Jr. and his second wife Hedwig Heidemann and the nephew of Adolf Hitler.",['CHILD_OF']
"Intellitactics, Inc. was founded in 1996 and was headquartered in Reston, Virginia.",['HEADQUARTERS']
"Daniel Lowell Peterson (born January 9, 1936) is a former American professional basketball head coach.",['DATE_OF_BIRTH']
"Sushma Sharma Ghimire is a Nepalese politician, belonging to the Communist Party of Nepal (Maoist).",['POLITICAL_AFFILIATION']
"UKS is a subsidiary of Al Tanmiya Holding, a conglomerate committed to the development of Human Capital in the corporate and academic worlds.",['SUBSIDIARY_OF']
"Nora Lustig was born and raised in Buenos Aires, Argentina and has spent most of her adult life in the United States and Mexico.",['PLACE_OF_RESIDENCE']
"Langham Hotels International is wholly owned by the Great Eagle Group, one of Hong Kong's leading property companies, which was founded in 1963 and is now listed on the Hong Kong Stock Exchange.",['DATE_FOUNDED']
Currently working at Zappos (a subsidiary of Amazon) on Marketing Platform and Mobile API teams.,['SUBSIDIARY_OF']
Rothbard received his Bachelor of Arts degree from Fairfield University.,['EDUCATED_AT']
William Welles Hollister (1818–1886) was a native of Ohio who came west in the 1850s and became a wealthy rancher and entrepreneur in California.,"['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
"She has two sons, Maharajkumar Chaitanya Raj Singh Bhati (born 24 December 1993) and Maharajkumar Janmajeya Singh Bhati (born 19 December 2000).",['CHILD_OF']
"IMM Star is the daughter company of IMM Technologies, expert for BTL promotion, Media network operating & advertisement for the past 15 years in 32 countries world-wide.",['SUBSIDIARY_OF']
"Hugh Darwen is a computer scientist who was an employee of IBM United Kingdom from 1967 to 2004, and has been involved in the history of the relational model.",['EMPLOYEE_OR_MEMBER_OF']
"Epson Southeast Asia was established in Singapore in October 1982, a wholly owned subsidiary of the Seiko Epson Corporation, Japan, with the objective of promoting the sales and marketing of Epson printers in the region.",['SUBSIDIARY_OF']
"Carlos Echeverri Cortés (23 June 1900 – 14 March 1974) was a Colombian economist and diplomat who served as ad interim fifth Permanent Representative of Colombia to the United Nations, and as Ambassador of Colombia to Peru and Mexico.",['NATIONALITY']
"The success of African runners at the marathon drew the ire of Pietro Giovannoni, a local politician and Lega Nord member, who said public funds should not be used to support a race won by foreigners.",['POLITICAL_AFFILIATION']
"Prior to joining CoVant, Mr. Heilman was a Managing Director at CSP Associates, Inc. where he provided market analysis, strategic planning, and mergers and acquisitions advisory services to government agencies, corporations, private investors and financial institutions operating in the defense and government technology services markets.",['EMPLOYEE_OR_MEMBER_OF']
"Fairview Independent Schools is a public school district based in Boyd County, Kentucky, United States.",['HEADQUARTERS']
"Prior to joining Delphi, John was President, CEO and Chairman of EndoTex Interventional Systems, Inc. a development stage, venture backed, start-up company focused on commercialization of carotid artery stents and which was acquired by Boston Scientific Corp. (NYSE:BSX) in 2007.",['CEO']
He was elected representative to the Storting for the period 2017–2021 for the Conservative Party.,['POLITICAL_AFFILIATION']
He was the third son of Raymond Berengar IV of Barcelona and Petronilla of Aragon.,['CHILD_OF']
"In June 2011 WestPoint Home named Normand Savaria President & CEO, and Taran Chernin Executive VP & Chief Merchandising Officer.",['CEO']
Carl had a humble beginning as the son of a local blacksmith in his native country of Hungary.,['PLACE_OF_BIRTH']
"Edwin's father, Abe took over in the early 1900s and changed the name to Abe L. Roth Funeral Home.",['CHILD_OF']
"Following the death of Bud Willmot in 1994, his son David, current Chairman and CEO of Woodbine Entertainment Group, has been in charge of Kinghaven Farms.",['DATE_OF_DEATH']
"Its parent company, First Niagara Financial Group, Inc. was the 44th-largest bank in the United States with assets of over $37.1 billion as of June 30, 2013.",['SUBSIDIARY_OF']
Gunter Thielen (born 4 August 1942 in Quierschied) is Chairman and Chief Executive Officer of the Bertelsmann Foundation.,['CEO']
"Ir Albert Lai (Lai Kwong-tak, traditional Chinese: 黎廣德) is the CEO of Carbon Care Asia, a social business in carbon strategy and sustainability innovation.",['CEO']
"UBM plc is a global business-to-business (B2B) events organiser headquartered in London, United Kingdom.",['HEADQUARTERS']
"Chang Yi (born Chang Po-shen on 24 February 1945) is a Hong Kong actor and director originally from Huizhou, China.","['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
"She had governesses before attending the Convent of the Holy Family in Littlehampton, Sussex, and migrated to Western Australia with her family when she was sixteen.",['PLACE_OF_RESIDENCE']
"In addition, he was instrumental in the development of Harvard's science curriculum, served as the college librarian, and was director of the U.S. Coast Survey from 1867 to 1874.",['EMPLOYEE_OR_MEMBER_OF']
"Sidney Woolf (16 June 1837 – September, 1918) was an English pottery manufacturer and a Liberal Party politician who sat in the House of Commons from 1880 to 1885.",['POLITICAL_AFFILIATION']
"Warshall died on December 11, 2006 of cancer at his home in Gloucester, Massachusetts.",['DATE_OF_DEATH']
"Frank Sheriff (born 1957) is an abstract sculptor who was born in Yokohama, Japan to an American father and a Japanese-American mother.","['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
She is a 2003 graduate of Leadership Saratoga and currently serves on the Dean's Council for the School of Arts and Sciences at Clarkson University and as a Consultant to the Board of Directors for SaratogaArtsFest.,['EMPLOYEE_OR_MEMBER_OF']
"We are a boutique Family Law and Deceased Estates legal practice based in Gosnells, Western Australia.",['HEADQUARTERS']
"She received her A.B. from Harvard University in 1973, majoring in American History and Literature, and an M.S.W. in 1979 from Smith College.",['EDUCATED_AT']
"We are still located inside of the Santa Margarita Toyota dealership, but our parent company is now Mission Viejo Auto Collision, whose history is deeply rooted within Orange County communities.",['SUBSIDIARY_OF']
"The current MP is Judith Collins, of the National Party.",['POLITICAL_AFFILIATION']
"She was married to Sidney Lawford, Ernest Vaughn Aylen and Henry Ashley Cooper.",['SPOUSE']
"He is the author of many books including, Total Heart Health, The 10 Commandments of Parenting, and The 10 Commandments of Marriage.",['AUTHOR']
María Ángela Holguín Cuéllar (born 13 November 1963) is the Minister of Foreign Affairs of Colombia.,['DATE_OF_BIRTH']
"He was born in Dorchester, New Brunswick, the son of Philip Palmer and Sarah Ayer, and educated in Sackville.",['PLACE_OF_BIRTH']
"The Free Software Foundation (FSF) is a 501(c)(3) non-profit organization founded by Richard Stallman on 4 October 1985 to support the free software movement, which promotes the universal freedom to study, distribute, create, and modify computer software, with the organization's preference for software being distributed under copyleft (""share alike"") terms, such as with its own GNU General Public License.","['FOUNDED_BY', 'DATE_FOUNDED']"
"JPMorgan Chase Bank, N.A., doing business as Chase Bank, is a national bank headquartered in Manhattan, New York City, that constitutes the consumer and commercial banking subsidiary of the U.S. multinational banking and financial services holding company, JPMorgan Chase & Co.","['SUBSIDIARY_OF', 'HEADQUARTERS']"
"Mantle, CEO of Wanderful, assembled a small team of the original Brøderbund programmers to create a new engine that could take the animation, graphics, sound and music from the original Living Books CD-ROMs and play them back at full-screen resolution on the iPad using a touch, rather than a mouse driven interface.",['CEO']
"George Francis ""Doc"" Medich (born December 9, 1948), is a former professional baseball player who pitched in the Major Leagues from 1972-1982.",['DATE_OF_BIRTH']
"Throughout his sporting career, Negrel trained full-time for La Rose Boxing and Taekwondo Club in his native Marseilles, and also became a full-fledged member of the French taekwondo squad since 1996, under head coach and master Philippe Pinard.",['PLACE_OF_BIRTH']
"Prior to joining Apple, I was a chef for Destination Hotels and Resorts where I learned to prepare and manage budgets, and manage people to achieve service and financial objectives.",['EMPLOYEE_OR_MEMBER_OF']
"In 1973, McLachlan moved to Lisburn, to work as a civil servant at the Ministry of Finance.",['PLACE_OF_RESIDENCE']
"She has co-authored number of books, wrote analytical reports and articles.",['AUTHOR']
George Kerr (born 1805) was a Scottish-born lawyer and politician in New Brunswick.,['DATE_OF_BIRTH']
"Sir John Anthony Kershaw MC, DL (14 December 1915 – 29 April 2008) was a British Conservative Party Member of Parliament for 32 years, from 1955 to 1987.",['POLITICAL_AFFILIATION']
"She lives and works between Brighton, UK, Foggia, Italy, and Reykjavik, Iceland.",['PLACE_OF_RESIDENCE']
"Infocom was a software company, based in Cambridge, Massachusetts, that produced numerous works of interactive fiction.",['HEADQUARTERS']
"He is the author of the books Stalin, the Politburo and the Onset of the Cold War: 1945-1946 (1988) and Molotov Remembers: Inside Kremlin Politics (together with Russian author Felix Chuev) (1993).",['AUTHOR']
"In 1923 she met Tage Erlander, who also studied in Lund, and they married in 1930.",['SPOUSE']
